frame_index,video_time,video_time_seconds,timestamp,position_x,position_y,position_z,rotation_x,rotation_y,rotation_z,rotation_w,pkl_filename
366,00:05:06,306.9257152080536,1767629273.131794,5.21356725692749,5.029971122741699,0.4399999976158142,0.0,0.0,0.4250994622707367,0.9051466584205627,frame_1767629273.131794.pkl
367,00:05:07,307.8619945049286,1767629274.0680733,5.362964630126953,5.197128772735596,0.4399999976158142,0.0,0.0,0.3924782872200012,0.9197613000869751,frame_1767629274.0680733.pkl
368,00:05:08,308.96573090553284,1767629275.1718097,5.509535789489746,5.3434295654296875,0.4399999976158142,0.0,0.0,0.3734855353832245,0.9276360273361206,frame_1767629275.1718097.pkl
369,00:05:09,309.8661150932312,1767629276.0721939,5.6613335609436035,5.490816593170166,0.4399999976158142,0.0,0.0,0.37965771555900574,0.9251270294189453,frame_1767629276.0721939.pkl
370,00:05:10,310.8577663898468,1767629277.0638452,5.766326427459717,5.598525524139404,0.4399999976158142,0.0,0.0,0.40386369824409485,0.9148191809654236,frame_1767629277.0638452.pkl
371,00:05:11,311.74011421203613,1767629277.946193,5.766326427459717,5.598525524139404,0.4399999976158142,0.0,0.0,0.46586188673973083,0.8848574161529541,frame_1767629277.946193.pkl
372,00:05:12,312.6426808834076,1767629278.8487597,5.772282123565674,5.610823154449463,0.4399999976158142,0.0,0.0,0.5337241888046265,0.8456586003303528,frame_1767629278.8487597.pkl
373,00:05:13,313.5660936832428,1767629279.7721725,5.823902606964111,5.736385822296143,0.4399999976158142,0.0,0.0,0.575598955154419,0.8177321553230286,frame_1767629279.7721725.pkl
374,00:05:14,314.3351380825043,1767629280.5412169,5.855457305908203,5.828077793121338,0.4399999976158142,0.0,0.0,0.5842147469520569,0.8115991353988647,frame_1767629280.5412169.pkl
375,00:05:15,315.4219899177551,1767629281.6280687,5.919739246368408,6.0169196128845215,0.4399999976158142,0.0,0.0,0.579174280166626,0.8152037262916565,frame_1767629281.6280687.pkl
376,00:05:16,316.2435746192932,1767629282.4496534,5.963170528411865,6.137978553771973,0.4399999976158142,0.0,0.0,0.5761978030204773,0.8173102736473083,frame_1767629282.4496534.pkl
377,00:05:17,317.2876191139221,1767629283.493698,6.032395362854004,6.368866443634033,0.4399999976158142,0.0,0.0,0.6248038411140442,0.7807817459106445,frame_1767629283.493698.pkl
378,00:05:18,318.13548135757446,1767629284.3415601,6.032395362854004,6.368866443634033,0.4399999976158142,0.0,0.0,0.6625661253929138,0.7490034699440002,frame_1767629284.3415601.pkl
379,00:05:18,318.93685698509216,1767629285.1429358,6.032037258148193,6.385023593902588,0.4399999976158142,0.0,0.0,0.7178608775138855,0.6961864829063416,frame_1767629285.1429358.pkl
380,00:05:19,319.72629261016846,1767629285.9323714,6.025511741638184,6.473505020141602,0.4399999976158142,0.0,0.0,0.7459254264831543,0.6660295128822327,frame_1767629285.9323714.pkl
381,00:05:20,320.59539818763733,1767629286.801477,5.986498832702637,6.722193717956543,0.4399999976158142,0.0,0.0,0.7730359435081482,0.6343622207641602,frame_1767629286.801477.pkl
382,00:05:21,321.4210932254791,1767629287.627172,5.948076248168945,6.894923686981201,0.4399999976158142,0.0,0.0,0.7874883413314819,0.6163297295570374,frame_1767629287.627172.pkl
383,00:05:22,322.3849501609802,1767629288.591029,5.909538745880127,7.036613941192627,0.4399999976158142,0.0,0.0,0.800447940826416,0.5994021892547607,frame_1767629288.591029.pkl
384,00:05:23,323.23863554000854,1767629289.4447143,5.851714134216309,7.224799156188965,0.4399999976158142,0.0,0.0,0.8078464269638062,0.589393138885498,frame_1767629289.4447143.pkl
385,00:05:24,324.1040403842926,1767629290.3101192,5.805405139923096,7.366255760192871,0.4399999976158142,0.0,0.0,0.8109655380249023,0.5850939154624939,frame_1767629290.3101192.pkl
386,00:05:24,324.9929118156433,1767629291.1989906,5.775704383850098,7.456025123596191,0.4399999976158142,0.0,0.0,0.8102006316184998,0.5861524343490601,frame_1767629291.1989906.pkl
